vocab_size,method,method_display,K,num_seeds,cv_wiki,llm_rating,inverted_rbo,purity,training_time,run_id,run_name
1000,combined,CombinedTM,25,5,0.34555712,2.592,0.99235272630669,0.32292399620260237,130.26084065437317,v91vwqhs,combined_K25
1000,combined,CombinedTM,50,5,0.34259239999999996,2.548,0.9910088358121892,0.3590216116602446,124.97216305732726,p2oim7g7,combined_K50
1000,combined,CombinedTM,75,5,0.3440205866666667,2.538666666666667,0.9880121232159292,0.3629642039425923,128.57862095832826,b5dtysws,combined_K75
1000,combined,CombinedTM,100,5,0.34652681999999996,2.502,0.985833259113478,0.36713017255821745,129.69315519332886,w2o3n43o,combined_K100
1000,ecrtm,ECRTM,25,5,0.34183887999999996,2.0959999999999996,0.9983313539820045,0.2379739766571732,712.5471163749695,bqjc1t2a,ecrtm_K25
1000,ecrtm,ECRTM,50,5,0.33837043999999994,2.108,0.9976354348940925,0.25670408220249064,697.6229110717774,t441zwvj,ecrtm_K50
1000,ecrtm,ECRTM,75,5,0.33858,2.1253333333333337,0.9969634082420118,0.29817389847545656,726.524343252182,2hnonc0c,ecrtm_K75
1000,ecrtm,ECRTM,100,5,0.34006488,2.0780000000000003,0.997066411168066,0.2835092421957893,715.0895518779755,i3hmhp1j,ecrtm_K100
1000,etm,ETM,25,5,0.32784,2.3120000000000003,0.9028317650347304,0.29666610822583345,63.56959428787231,l5qgwrcs,etm_K25
1000,etm,ETM,50,5,0.326259,2.2880000000000003,0.8978164180914228,0.3261294465851343,63.80472965240479,q7oyxssm,etm_K50
1000,etm,ETM,75,5,0.32972162666666666,2.285333333333333,0.9016785781035308,0.32936840341765794,63.59288158416748,yfr6r3bb,etm_K75
1000,etm,ETM,100,5,0.33166952000000005,2.256,0.9094372559282136,0.3191154297202211,63.414251756668094,53ci7mti,etm_K100
1000,fastopic,FASTopic,25,5,0.35458288000000004,2.632,0.9995952253427086,0.3278941196180265,39.76731243133545,25tcq2ed,fastopic_K25
1000,fastopic,FASTopic,50,5,0.34433203999999995,2.54,0.9978220173721524,0.3510470765622382,39.8467734336853,ld2dulmu,fastopic_K50
1000,fastopic,FASTopic,75,5,0.3412756,2.541333333333333,0.99641069494809,0.35596135589434297,42.06242690086365,y15wpqeg,fastopic_K75
1000,fastopic,FASTopic,100,5,0.33883549999999996,2.524,0.9957085333173012,0.3562070698609482,41.38169941902161,xkkppksb,fastopic_K100
1000,generative_ERNIE-4.5-0.3B-PT,Generative (ERNIE-4.5-0.3B-PT),25,5,0.35958103999999996,2.872,0.9880289253863884,0.4824472036506421,96.65045380592346,5fdj0sp2,generative_ERNIE-4.5-0.3B-PT_K25
1000,generative_ERNIE-4.5-0.3B-PT,Generative (ERNIE-4.5-0.3B-PT),50,5,0.35690255999999987,2.8359999999999994,0.9832439167630312,0.5105698822031199,96.69761867523194,b8ce4t8o,generative_ERNIE-4.5-0.3B-PT_K50
1000,generative_ERNIE-4.5-0.3B-PT,Generative (ERNIE-4.5-0.3B-PT),75,5,0.3537761333333333,2.8346666666666662,0.9830147546644248,0.5208001697973044,97.4191964149475,iu1j7iyj,generative_ERNIE-4.5-0.3B-PT_K75
1000,generative_ERNIE-4.5-0.3B-PT,Generative (ERNIE-4.5-0.3B-PT),100,5,0.35353296,2.8200000000000003,0.9817714618910272,0.5341823198556723,97.26090817451475,8byf5z6v,generative_ERNIE-4.5-0.3B-PT_K100
1000,lda,LDA,25,5,0.34044072000000003,2.3199999999999994,0.95747030673164,0.27973418216339974,7.966595935821533,eihgftvw,lda_K25
1000,lda,LDA,50,5,0.33778087999999995,2.212,0.9779626556427786,0.27591444686435473,9.19194483757019,f8d2vxwj,lda_K50
1000,lda,LDA,75,5,0.33403008000000006,2.213333333333334,0.9836664199585096,0.28245937342938515,13.042538976669311,h6rr76ro,lda_K75
1000,lda,LDA,100,5,0.33357882,2.162,0.9831958227529628,0.27710951024738933,17.052169227600096,1g29z2hl,lda_K100
1000,prodlda,ProdLDA,25,5,0.34672055999999996,2.472,0.991931071031434,0.28984196124420614,81.3218936920166,n2x3yuew,prodlda_K25
1000,prodlda,ProdLDA,50,5,0.34057208,2.468,0.9896644891573056,0.3237951639023845,82.17357015609741,vgqogzeg,prodlda_K50
1000,prodlda,ProdLDA,75,5,0.3400782133333333,2.3840000000000003,0.9877526823994456,0.32672139386831967,82.64180550575256,8qw3xoyl,prodlda_K75
